wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-09 18:46:31.000000,load_video,None,,,,None,
2014-11-09 18:46:38.000000,play_video,0,,,,0,
2014-11-09 18:48:08.000000,pause_video,89.541668,,,,89.541668,
2014-11-09 19:28:53.000000,play_video,89.541668,,,,89.541668,
2014-11-09 19:29:04.000000,seek_video,,,,100.978848,,onSlideSeek
2014-11-09 19:29:04.000000,play_video,100.978848,,,,100.978848,
2014-11-09 19:32:25.000000,seek_video,,,,247.551492,,onSlideSeek
2014-11-09 19:32:25.000000,play_video,247.551492,,,,247.551492,
2014-11-09 19:34:23.000000,pause_video,317.18865,,,,317.18865,
2014-11-09 19:40:12.000000,play_video,317.18865,,,,317.18865,
2014-11-09 19:40:57.000000,seek_video,,,,362.521774,,onSlideSeek
2014-11-09 19:40:57.000000,play_video,362.521774,,,,362.521774,
2014-11-09 19:40:58.000000,seek_video,,,,342.538779,,onSlideSeek
2014-11-09 19:40:58.000000,play_video,342.538779,,,,342.538779,
2014-11-09 19:40:59.000000,seek_video,,,,325.838932,,onSlideSeek
2014-11-09 19:40:59.000000,play_video,325.838932,,,,325.838932,
2014-11-09 19:41:04.000000,seek_video,,,,314.217992,,onSlideSeek
2014-11-09 19:41:04.000000,play_video,314.217992,,,,314.217992,
2014-11-09 19:41:05.000000,seek_video,,,,301.924474,,onSlideSeek
2014-11-09 19:41:05.000000,play_video,301.924474,,,,301.924474,
2014-11-09 19:47:30.000000,pause_video,664.37515,,,,664.37515,
2014-11-09 19:50:38.000000,play_video,664.37515,,,,664.37515,
2014-11-09 19:55:05.000000,pause_video,931.381762,,,,931.381762,
2014-11-09 19:55:05.000000,stop_video,931.381762,,,,931.381762,
2014-11-09 19:55:23.000000,load_video,None,,,,None,
2014-11-09 19:55:38.000000,load_video,None,,,,None,
2014-11-10 20:07:51.000000,load_video,None,,,,None,
2014-11-10 20:07:55.000000,play_video,0,,,,0,
2014-11-10 20:13:06.000000,pause_video,310.270226,,,,310.270226,
2014-11-10 20:15:36.000000,play_video,310.270226,,,,310.270226,
2014-11-10 20:19:07.000000,pause_video,519.53331,,,,519.53331,
2014-11-10 20:20:37.000000,play_video,519.53331,,,,519.53331,
2014-11-10 20:29:28.000000,load_video,None,,,,None,
2014-11-10 20:29:35.000000,play_video,519,,,,519,
2014-11-10 20:29:36.000000,play_video,519,,,,519,
2014-11-10 20:33:05.000000,pause_video,726.933514,,,,726.933514,
2014-11-10 20:33:19.000000,play_video,726.933514,,,,726.933514,
2014-11-10 20:33:49.000000,seek_video,,,,757.333718,,onSlideSeek
2014-11-10 20:33:49.000000,play_video,757.333718,,,,757.333718,
2014-11-10 20:33:51.000000,seek_video,,,,785.4,,onSlideSeek
2014-11-10 20:33:51.000000,play_video,785.4,,,,785.4,
2014-11-10 20:33:51.000000,seek_video,,,,818.133333,,onSlideSeek
2014-11-10 20:33:51.000000,play_video,818.133333,,,,818.133333,
2014-11-10 20:33:52.000000,seek_video,,,,846.133129,,onSlideSeek
2014-11-10 20:33:52.000000,play_video,846.133129,,,,846.133129,
2014-11-10 20:33:53.000000,seek_video,,,,866.136031,,onSlideSeek
2014-11-10 20:33:54.000000,play_video,866.136031,,,,866.136031,
2014-11-10 20:33:57.000000,seek_video,,,,894.399546,,onSlideSeek
2014-11-10 20:33:58.000000,play_video,894.399546,,,,894.399546,
2014-11-10 20:34:12.000000,pause_video,931.426643,,,,931.426643,
2014-11-10 20:34:12.000000,stop_video,931.426643,,,,931.426643,
2014-11-11 07:08:14.000000,load_video,None,,,,None,
2014-11-11 07:08:17.000000,play_video,0,,,,0,
2014-11-11 07:08:35.000000,seek_video,,,,17.058037,,onSlideSeek
2014-11-11 07:08:35.000000,play_video,17.058037,,,,17.058037,
2014-11-11 07:08:36.000000,seek_video,,,,732.288732,,onSlideSeek
2014-11-11 07:08:36.000000,play_video,732.288732,,,,732.288732,
2014-11-11 07:08:36.000000,seek_video,,,,785.199871,,onSlideSeek
2014-11-11 07:08:36.000000,play_video,785.199871,,,,785.199871,
2014-11-11 07:08:36.000000,seek_video,,,,823,,onSlideSeek
2014-11-11 07:08:37.000000,play_video,823,,,,823,
2014-11-11 07:08:37.000000,seek_video,,,,859,,onSlideSeek
2014-11-11 07:08:37.000000,play_video,859,,,,859,
2014-11-11 07:08:37.000000,seek_video,,,,885,,onSlideSeek
2014-11-11 07:08:38.000000,play_video,885,,,,885,
2014-11-11 07:08:47.000000,load_video,None,,,,None,
