video_current_time,pause_time
0,0
130,0
387,0
773,0
774,0
263,0
520,0
521,0
473,0
770,0
143,0
542,0
408,0
660,0
235,0
664,0
538,0
601,0
26,0
589,0
389,0
418,0
504,0
369,0
553,0
555,0
689,0
115,0
158,0
54,0
202,0
185,0
189,0
446,0
117,0
704,0
224,0
67,0
272,0
339,0
74,0
203,0
484,0
78,0
335,0
592,19.0
337,0
82,0
467,0
340,0
57,0
612,0
91,0
101,0
733,135.0
459,0
357,51.0
608,99.0
464,0
482,0
356,0
613,0
103,0
519,0
491,183.0
492,0
494,0
445,0
113,0
371,0
372,0
629,0
630,0
297,0
120,0
319,0
