video_current_time,pause_time
0,0
516,0
341,0
530,0
533,0
1050,349.0
1051,0
32,293.0
347,19.0
1071,0
581,0
1447,0
1098,0
1109,0
86,0
599,0
88,0
607,113.0
1124,0
615,0
1138,0
630,0
129,0
363,0
646,51.0
1159,0
1186,0
691,0
182,0
1216,0
195,7.0
710,0
731,0
1246,0
228,0
747,0
246,22.0
252,721.0
1791,0
768,0
1297,0
787,0
559,0
287,3524.0
295,0
1323,0
814,0
817,0
313,0
394,0
324,0
325,0
849,0
851,0
853,0
857,198.0
859,0
1375,0
865,8290.0
867,0
357,0
875,0
365,0
1393,0
373,0
374,0
378,0
1414,0
1416,0
906,0
907,0
396,0
398,0
1348,0
923,0
416,0
420,0
423,0
940,0
439,0
443,0
958,0
453,0
457,0
458,0
1483,0
976,0
977,115.0
481,0
994,0
491,0
507,179.0
1023,0
