video_current_time,pause_time
0,0
473,0
427,0
388,0
179,0
134,0
392,0
267,4.0
396,0
13,0
143,0
16,0
147,0
20,1337.0
21,0
150,0
407,0
412,0
415,0
292,0
421,0
166,0
41,0
171,0
51,0
181,0
457,0
185,0
444,0
191,0
195,0
453,0
70,23.0
199,0
356,0
74,51.0
459,0
403,0
336,94.0
81,0
84,0
469,0
89,0
464,0
484,0
361,0
107,0
240,0
115,0
169,0
121,0
383,0
127,0
