video_current_time,pause_time
0,0
1024,0
1538,0
3,0
4,925.5
5,0
1030,0
1,89.0
9,0
599,0
12,268.5
2,0
14,60.0
528,0
19,31086.0
20,0
1046,0
535,44.0
27,0
542,0
6,0
1574,0
1064,0
41,0
1069,0
1074,0
1587,7.5
52,0
733,0
58,0
1087,0
1088,0
578,0
579,0
1604,0
1605,0
1101,0
1549,0
782,16.5
1111,0
600,0
601,0
103,0
111,0
624,0
628,0
629,0
634,0
637,0
1153,0
642,0
643,1.5
644,0
647,0
1164,0
148,0
1173,0
150,0
668,0
670,0
671,0
672,0
167,0
681,0
1182,0
693,0
969,0
701,0
705,0
1218,9.0
1220,0
1222,0
209,0
211,0
216,0
219,0
1244,0
221,0
37,3.0
228,0
742,0
1256,0
1257,0
235,190.0
1262,0
1149,38.0
1268,0
1276,0
1279,0
1281,88.5
1293,0
270,0
783,21.0
787,0
1303,0
281,0
284,0
290,0
291,0
806,0
1321,0
810,0
813,0
303,0
304,0
735,0
835,0
1354,0
845,0
335,0
336,0
337,0
851,0
1366,0
861,42.0
230,0
1384,0
1387,0
890,0
380,0
384,0
911,0
1006,0
928,0
1446,0
1449,0
1456,0
945,0
946,0
1459,0
1461,0
439,0
445,16.0
1471,0
1184,0
450,3378.0
453,0
731,0
457,0
459,0
1485,0
977,0
469,0
988,0
989,0
1503,27.0
992,0
679,0
494,0
1014,0
1017,0
508,0
