video_current_time,pause_time
0,202.0
129,0
130,0
5,0
386,0
904,0
521,0
11,0
12,0
13,0
14,0
273,0
174,0
278,0
803,12.0
1177,0
1180,0
285,2.0
798,0
163,0
1175,0
167,0
1194,0
1195,0
1070,0
945,0
178,0
952,0
821,0
54,0
568,0
697,0
698,22.0
828,36.0
458,0
1086,0
63,0
193,0
195,10.0
566,0
72,0
1164,0
714,0
76,0
77,0
590,0
209,4.0
594,0
211,0
1152,0
469,0
441,2.0
859,0
1116,0
483,0
1006,0
1000,0
105,0
109,0
110,0
376,0
1017,0
122,0
170,0
202,0
149,0
