video_current_time,pause_time
0,0
1025,0
2,0
375,0
1035,23.75
349,0
13,0
533,38.75
1049,0
1050,0
1051,0
1052,0
1054,0
36,0
37,0.0
38,0
41,0
43,0
557,0
559,0
562,0
51,0
52,0
569,0
59,0
60,0
573,0
62,0
63,161.25
64,3.0
1089,0
1091,0
68,0
70,0
584,0
1097,0
84,0
86,0
87,0
89,0
98,0
100,0
105,0
1136,0
113,0
114,0
116,0
702,0
1142,0
631,3.75
120,0
1146,1.25
124,0
1045,0
128,225.0
641,0
132,0
133,0
134,0
135,0
648,0
649,0
138,0
139,0
143,0
144,826.25
1170,0
662,0
1096,0
156,50.0
709,0
160,0
675,0
676,0
170,58.75
1195,0
172,6.25
173,3.75
175,6.25
689,0
692,0
181,0
182,0
184,0
185,0
1213,0
190,0
703,3.75
704,0
705,0
197,71.0
198,0
289,0
203,0
205,1828.75
207,0
724,0
215,0
218,31.25
734,0
549,0
740,0
229,92.5
236,0
239,0
241,0
244,0
246,0
247,0
249,0
762,0
639,0
770,7.5
775,0
265,0
778,0
276,0
279,0
281,0
798,0
801,0
646,0
295,0
810,0
302,0
303,0
136,0
306,7.5
826,5.0
316,0
1209,3.75
320,0
325,0
843,1.25
845,3.75
339,0
655,0
861,2.5
863,0
354,0
868,0
913,0
362,0
875,0
367,0
883,0
1086,1.25
374,0
887,0
888,0
384,0
897,0
899,0
388,1.25
389,0
391,0
393,0
395,0
1036,0
399,0
912,0
401,227.5
402,5.0
404,0
405,81.25
406,0
407,4632.5
409,0
925,0
150,0
928,0
930,0
753,0
424,0
939,0
413,0
433,0
436,0
439,0
1183,0
447,0
455,0
461,0
463,0
465,0
163,0
982,0
472,0
473,0
475,0
989,0
482,0
995,0
1001,0
1009,0
851,0
1015,0
1018,6.25
1022,0
511,0
