video_current_time,pause_time
0,0
516,0
5,0
518,0
520,0
521,0
11,0
524,0
13,0
527,0
530,0
532,0
533,0
534,0
535,0
537,0
26,0
541,0
34,0
548,0
551,0
552,0
553,0
558,0
48,0
8,0
53,0
566,0
569,0
60,0
573,0
574,0
576,0
523,0
580,0
70,0
585,0
589,0
78,0
592,0
81,0
595,0
596,0
85,0
86,0
87,0
91,0
94,0
97,0
100,10.0
102,0
104,0
105,0
108,0
18,0
110,0
111,0
115,0
117,0
120,371.0
122,0
123,0
124,0
125,0
131,674.0
136,0
145,0
146,0
148,0
152,10.0
157,4.0
158,0
161,0
163,16.0
164,0
166,0
168,0
172,0
173,0
178,0
179,0
184,0
190,0
192,0
195,0
197,0
199,0
204,0
206,0
212,0
217,0
463,0
222,0
226,52.0
228,0
231,0
237,0
241,0
242,0
245,0
247,0
248,0
249,2140.0
252,0
253,0
258,0
262,0
273,0
274,5.0
276,0
281,0
285,0
290,0
291,0
293,76.0
294,0
297,0
300,0
303,0
305,0
308,0
312,0
314,0
316,0
321,0
323,0
54,731.0
326,0
328,0
335,3.0
336,0
338,0
345,0
346,0
355,0
356,0
357,0
359,0
361,0
362,8.0
364,0
367,0
371,0
372,0
374,0
375,0
376,0
380,0
381,2.0
386,0
387,0
392,0
393,1.0
394,0
398,0
399,0
405,0
406,0
408,0
68,0
412,0
414,0
416,0
421,0
423,0
425,0
427,0
433,0
434,0
435,0
437,0
438,0
440,0
441,2.0
443,0
444,1.0
447,0
449,0
450,0
453,0
454,0
461,0
462,0
77,0
464,0
465,0
468,0
469,0
472,0
474,0
478,0
482,0
483,0
484,0
491,0
492,0
493,0
495,0
497,0
499,0
505,0
506,0
509,0
510,0
