video_current_time,pause_time
0,0
1,0
515,4.0
517,2.0
9,5.0
524,50.0
1038,220.0
1039,0
529,0
1043,0
533,0
512,0
535,0
1048,0
541,22.0
30,0
546,10.0
965,0
548,0
1069,232.0
1074,4.0
1077,0
566,0
1033,180.0
57,0
570,0
607,0
1084,0
62,0
181,0
66,0
69,0
1094,0
584,0
586,0
1099,0
589,12.0
78,0
80,0
597,403.0
598,8.0
87,0
88,0
89,0
602,0
91,0
92,0
605,466.0
606,103.0
1119,0
1123,0
100,0
101,0
102,0
104,0
1211,0
109,1.5
445,0
112,0
1128,3.0
1139,2.0
628,14.0
117,0
630,164.0
631,0
122,0
635,0
124,0
126,0
639,0
1152,0
641,0
131,0
132,0
1158,0
647,0
1160,0
137,0
1164,0
141,0
1168,0
1169,0
658,0
90,0
149,0
150,0
111,3.0
1183,2.0
653,515.0
674,0
163,0
1188,0
678,0
1173,0
686,0
176,0
1202,0
74,0
1205,0
182,0
457,0
184,0
1210,10.0
187,0
1212,0
1214,0
197,0
1222,0
712,0
713,0
1226,0
204,0
1231,0
209,0
725,245.0
728,5.0
219,0
1245,0
737,0
740,0
229,28.0
977,0
234,492.0
1268,56.0
758,0
1276,0
256,0
257,127.0
1153,322.0
1289,0
983,4.0
94,0
270,0
301,0
1156,328.0
1309,0
1312,0
805,0
1320,0
1159,0
1118,273.0
562,0
1329,0
313,0
826,0
830,0
834,0
839,0
330,0
844,0
1357,0
397,0
338,0
676,372.0
856,0
1252,0
1424,0
354,82.0
355,0
356,0
1381,90.0
873,0
364,0
146,0
878,0
694,0
50,0
881,0
1399,0
890,0
1087,8.0
894,1.0
661,94.0
1410,0
392,0
907,0
1421,0
910,0
911,0
400,0
401,0
917,0
406,0
409,18.0
411,4.0
416,0
931,0
1009,0
1429,0
938,0
432,0
433,0
1463,0
444,26.0
842,43.0
447,0
672,0
1270,0
454,30.0
969,0
460,0
461,1583.0
462,367.0
464,0
465,25.0
469,0
471,0
984,67.0
985,0
474,0
475,0
477,0
480,0
483,0
486,37.0
487,14.0
489,0
423,0
493,0
495,0
496,10.0
497,0
498,0
499,0
500,2.0
1527,0
1528,0
506,0
510,248.0
511,35.0
