video_current_time,pause_time
0,23.75
512,25.0
5,0
1,0
10,2.5
525,0
17,2.5
19,3.75
23,345.0
536,0
538,0
517,0
545,0
603,12.0
549,0
551,0
40,0
554,93.75
46,0
559,1865.0
48,0
561,0
564,0
576,0
577,0
585,0
77,0
78,0.0
594,0
601,3.0
91,0
98,0
617,0
116,5683.75
122,0
650,0
653,7.5
144,7.5
151,0
155,0
160,0
680,0
682,0
684,0
686,0
688,0
692,0
184,1354.5
702,0
709,0
713,0
208,0
209,0
213,0
234,0
257,0
261,0
264,0
269,0
295,0
303,0
307,0
339,0
342,0
355,906.25
356,0
373,17.5
378,0
385,0
386,5.0
389,0
391,0
394,0
395,0
396,0
397,0
398,0
399,0
402,0
413,0
414,0
418,0
424,0
435,0
443,0
444,0
449,0
459,0
461,0
464,0
468,0
479,0
483,0
484,0
485,230.0
495,11.25
497,0
501,0
503,11.25
509,63.75
