video_current_time,pause_time
0,0
521,7.0
524,0
539,0
28,0
541,0
31,249.0
33,0
35,0
554,0
556,0
557,0
558,0
47,0
48,0
49,0
562,0
61,0
63,0
577,0
66,0
75,0
591,0
81,0
82,0
84,0
87,0
92,0
97,0
611,0
101,64.5
615,9.0
618,2.0
359,0
620,0
622,0
113,0
628,3997.0
630,0
119,0
635,0
125,0
133,0
648,6.0
139,0
143,0
148,154.5
110,0
153,508.5
154,237.0
156,0
159,0
675,0
678,0
172,0
686,0
178,0
179,0
183,37.0
347,1.0
190,0
199,0
718,0
803,0
213,0
216,0
217,0
731,7.5
222,0
235,2.0
751,0
242,0
723,0
247,0
248,0
249,0
251,0
775,0
264,0
778,0
781,0
46,0
278,0
283,0
284,0
287,0
290,57.0
291,0
292,169.5
301,73.0
303,0
816,0
307,0
827,0
828,0
832,0
321,0
834,0
323,0
837,0
841,0
336,0
855,0
344,0
859,0
354,0
871,0
873,0
373,0
886,0
575,0
384,0
902,0
391,0
904,0
394,0
396,0
931,0
423,0
428,0
432,0
442,0
459,0
467,0
468,0
489,0
495,20.0
511,0
