video_current_time,pause_time
0,0
1,633.0
3,345.0
989,0
135,0
394,0
94,0
13,0
272,0
146,0
275,0
789,0
1109,0
1181,0
158,0
1270,0
1264,0
1315,0
420,0
933,0
1009,0
296,0
1322,0
327,0
353,0
1070,0
175,0
328,0
307,0
1204,0
181,0
54,0
823,0
1242,0
372,0
699,0
188,0
317,0
53,0
833,0
706,0
1091,0
324,16.5
1206,0
1249,0
712,0
247,0
334,0
1037,0
464,0
209,0
858,0
1335,4.5
1364,0
974,0
697,6.0
346,0
475,6.0
860,0
477,1737.0
350,0
1061,0
1121,0
98,0
1339,0
1253,0
1105,0
1258,0
107,0
1260,0
622,0
239,0
240,0
680,0
1359,0
499,0
244,0
758,0
375,0
863,0
121,0
1146,0
891,0
1277,4.5
1279,0
