video_current_time,pause_time
0,0
1871,0
1667,0
516,0
406,480.0
7,246.0
648,6.0
649,2.0
650,0
1035,10.0
1922,0
398,0
143,886.0
16,1546.0
401,0
146,479.0
1171,0
917,0
790,0
153,56.0
1967,0
1733,0
30,0
31,0
161,0
292,0
166,0
1966,0
681,0
690,0
1838,0
1583,0
688,0
945,0
178,31.0
862,0
1718,0
1652,0
1290,0
575,0
580,0
709,4.0
1351,0
840,0
1609,0
1226,0
973,0
463,0
81,0
1106,0
1747,0
1492,0
1109,0
342,0
673,0
1881,0
975,0
92,4.0
93,0
94,21.0
881,62.0
228,51.0
742,0
1169,0
616,0
1776,0
1393,0
371,0
628,5.0
559,0
633,0
634,0
1277,0
382,0
