video_current_time,pause_time
0,0
128,1344.0
642,0
542,2875.5
516,0
517,7.5
390,264.0
405,1.0
137,0
394,0
653,0
398,0
399,0
400,14.0
401,0
660,0
533,0
406,0
280,126.0
26,0
666,0
414,0
671,0
544,0
418,0
420,0
423,0
680,0
297,0
298,0
555,0
688,0
689,0
30,11606.0
415,0
670,5.0
567,0
568,1.5
442,0
351,0
61,0
63,0
505,0
452,0
70,0
633,0
588,0
75,0
76,0
334,0
13,0
80,0
82,0
483,0
596,0
342,581.0
599,0
676,12.0
604,6.0
478,0
223,0
609,0
59,12.0
614,0
508,0
404,0
551,0
364,0
237,0
366,0
496,4.0
498,0
374,0
504,3.0
121,0
380,0
381,0
149,0
