video_current_time,pause_time
0,0
1,369.0
261,21.0
9,0
12,0
13,0
19,0
20,254.0
24,237.0
25,10580.0
410,4.5
27,2.0
29,4986.0
34,1439.0
411,0
487,0
41,5636.25
44,1008.0
47,0
305,693.0
50,230.0
309,0
53,0
323,0
324,0
331,0
208,7.5
211,0
475,0
478,10.5
485,0
483,0
357,10.5
103,0
361,369.0
235,13.0
503,0
378,91.0
