video_current_time,pause_time
0,0
1,3.0
1026,0
3,0
1033,0
1027,6.0
24,0
1050,0
1067,0
1075,0
1595,0
1597,0
1094,0
72,0
73,0
75,0
77,0
1103,0
80,0
1106,0
1623,0
1624,0
603,0
609,0
619,0
113,0
114,0
116,0
118,0
122,0
123,0
1168,0
1176,15.0
1177,0
155,0
164,0
167,0
1196,0
688,0
1214,0
1221,0
1224,0
1229,0
1235,0
724,0
725,0
1240,0
1248,0
1256,0
1259,0
753,0
1271,0
1276,1.5
1280,31.5
1282,0
260,0
1290,0
1293,0
278,0
798,0
1323,0
1326,0
1342,0
1345,0
1348,0
326,0
336,0
1363,0
854,0
1378,0
877,0
381,0
224,0
912,0
1434,0
928,0
931,0
838,0
940,0
1454,0
948,0
949,0
952,0
955,0
444,0
1475,8.0
988,0
990,0
1512,0
