video_current_time,pause_time
0,0
1,64.0
685,10.0
528,10.0
529,0
532,0
24,312.0
43,32.0
557,0
50,0
574,0
106,0
588,0
589,0
593,0
594,0
595,0
596,2.0
88,0
601,0
91,0
618,0
619,0
621,0
623,0
116,0
117,31213.0
20,853.0
637,0
658,0
149,1.0
152,0
666,0
155,0
673,38.0
678,0
683,8.0
173,0
174,0
688,10.0
179,0
181,0
694,0
189,2.0
190,0
194,0
713,322.0
715,0
717,0
209,0
722,0
724,0
215,131.0
218,0
222,38.0
224,0
227,0
746,0
236,2.0
241,0
756,0
555,18.0
773,0
264,0
269,0
285,0
289,0
310,0
311,4.0
314,0
828,0
319,3669.0
322,0
840,0
329,3.0
842,0
844,0
338,3.0
342,0
343,0
345,0
346,0
348,0
349,0
357,0
358,2.0
365,0
381,0
389,16.0
392,0
396,0
399,0
402,565.0
414,76.0
417,2.0
419,39.0
420,0
421,3.0
427,0
432,10.0
434,0
437,0
440,518.0
450,0
454,0
455,0
332,0
462,2.0
464,0.0
468,0
470,60.0
474,0
480,22.0
484,34.0
488,0
504,0
