video_current_time,pause_time
0,0
769,0
259,8.0
518,2.0
9,50.0
138,0
398,71.0
15,7.0
400,0
280,0
148,0
405,0
662,0
664,0
281,0
175,0
687,819.0
768,0
543,298.0
35,0
420,5.0
37,128.0
38,46.0
39,0
93,0
49,0
307,0
594,1014.0
310,0
441,32.0
316,63.0
266,0
446,3.0
320,0
322,19.0
324,8.0
453,112.0
198,0
199,101.0
329,0
330,0
499,0
338,0
419,5.0
468,121.0
122,0
342,0
344,0
612,0
221,0
650,0
481,1087.0
482,17.0
100,14.0
618,0
619,0
365,0
445,4.0
240,0
113,7808.0
243,0
244,72.0
117,0
374,0
250,11.0
383,0
510,4.0
255,4.0
