wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-24 05:15:07.000000,load_video,None,,,,None,
2014-11-24 05:15:15.000000,play_video,0,,,,0,
2014-11-24 05:15:58.000000,play_video,69.884,,,,69.884,
2014-11-24 05:15:58.000000,pause_video,70.804,,,,70.804,
2014-11-24 05:22:19.000000,play_video,70.804,,,,70.804,
2014-11-24 05:22:32.000000,speed_change_video,None,1.50,2.0,,None,
2014-11-24 05:26:27.000000,speed_change_video,None,2.0,1.50,,None,
2014-11-24 05:29:15.000000,play_video,779.874,,,,779.874,
2014-11-24 05:34:08.000000,pause_video,1364.212,,,,1364.212,
2014-11-24 05:34:08.000000,stop_video,1364.212,,,,1364.212,
