video_current_time,pause_time
0,0
519,29.0
8,0
15,0
22,0
26,0
31,0
36,0
41,0
46,0
51,0
56,0
61,0
66,0
71,0
76,0
696,0
86,0
91,0
606,18.0
96,0
101,0
106,265.0
111,0
116,0
121,0
637,0
126,0
131,0
646,0
136,0
651,0
141,0
656,0
146,0
661,0
151,0
666,0
156,0
671,0
161,0
676,0
166,0
681,0
171,0
686,0
176,0
691,0
181,0
184,0
701,0
192,0
706,0
196,0
711,0
201,0
717,0
206,0
721,0
211,0
726,0
216,0
729,0
731,0
736,0
741,0
746,0
751,0
244,200.0
761,0
766,0
256,0
771,0
261,0
776,0
266,0
781,0
271,0
786,0
275,0
791,0
796,0
801,0
806,0
811,0
816,0
821,0
826,0
831,0
836,0
841,0
846,0
851,0
856,0
861,0
394,14.0
756,0
81,0
