wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-18 23:07:32.000000,load_video,None,,,,None,
2014-11-18 23:07:38.000000,play_video,0,,,,0,
2014-11-18 23:11:10.000000,seek_video,,,,265.267924,,onSlideSeek
2014-11-18 23:11:11.000000,play_video,265.267924,,,,265.267924,
2014-11-18 23:11:50.000000,pause_video,281.1243,,,,281.1243,
2014-11-18 23:12:05.000000,play_video,281.1243,,,,281.1243,
2014-11-18 23:12:55.000000,pause_video,343.385589,,,,343.385589,
2014-11-18 23:21:38.000000,play_video,343.385589,,,,343.385589,
2014-11-18 23:26:31.000000,seek_video,,,,712.971032,,onSlideSeek
2014-11-18 23:26:32.000000,play_video,712.971032,,,,712.971032,
2014-11-18 23:31:54.000000,seek_video,,,,1055.019216,,onSlideSeek
2014-11-18 23:31:54.000000,play_video,1055.019216,,,,1055.019216,
2014-11-18 23:31:55.000000,seek_video,,,,981.679103,,onSlideSeek
2014-11-18 23:31:55.000000,play_video,981.679103,,,,981.679103,
2014-11-18 23:32:32.000000,pause_video,950.586271,,,,950.586271,
2014-11-19 04:38:30.000000,load_video,None,,,,None,
2014-11-19 04:38:35.000000,play_video,950,,,,950,
2014-11-19 04:41:33.000000,seek_video,,,,1171.391357,,onSlideSeek
2014-11-19 04:41:33.000000,play_video,1171.391357,,,,1171.391357,
2014-11-19 04:41:34.000000,seek_video,,,,1029.740173,,onSlideSeek
2014-11-19 04:41:34.000000,play_video,1029.740173,,,,1029.740173,
2014-11-19 04:43:51.000000,seek_video,,,,1120.930282,,onSlideSeek
2014-11-19 04:43:51.000000,play_video,1120.930282,,,,1120.930282,
2014-11-19 04:45:27.000000,seek_video,,,,1170.4355,,onSlideSeek
2014-11-19 04:45:28.000000,play_video,1170.4355,,,,1170.4355,
2014-11-19 04:47:31.000000,seek_video,,,,1258.603219,,onSlideSeek
2014-11-19 04:47:32.000000,play_video,1258.603219,,,,1258.603219,
2014-11-19 04:47:32.000000,seek_video,,,,1257.672198,,onSlideSeek
2014-11-19 04:47:33.000000,play_video,1257.672198,,,,1257.672198,
2014-11-19 04:49:27.000000,pause_video,1345.624891,,,,1345.624891,
2014-11-19 04:50:04.000000,play_video,1345.624891,,,,1345.624891,
2014-11-19 04:53:46.000000,pause_video,1624.065918,,,,1624.065918,
2014-11-19 04:53:47.000000,stop_video,1624.065918,,,,1624.065918,
