video_current_time,pause_time
0,0
1728,0
1538,0
1323,0
388,0
1216,0
902,0
1032,10.0
1545,0
266,0
267,0
1053,0
1165,0
1039,0
1040,14.0
1283,0
406,0
664,107.0
537,0
1050,0
541,17.0
417,0
418,0
1443,0
1196,0
1321,0
846,0
1223,70.0
44,100.0
813,0
303,0
1072,0
305,0
434,0
1607,0
952,0
1076,0
1469,0
319,8108.0
1662,0
75,0
1220,23.0
455,40.0
1609,0
843,100.0
1356,0
1613,0
1486,0
1123,0
1315,0
467,0
1365,0
505,0
1372,0
638,0
1476,0
1381,0
1248,18.0
635,39.0
612,101.0
357,0
998,0
744,0
363,0
364,274.0
1725,511.0
1251,0
440,0
243,5.0
1524,0
633,0
630,0
1449,0
575,0
1018,0
1019,0
1021,0
1790,0
1407,0
