video_current_time,pause_time
0,0
1,0
529,0
534,0
773,0
545,0
549,0
570,0
1106,1.0
1107,0
1111,0
1121,75.0
1041,0
1130,0
116,0
120,0
121,0
129,0
140,0
141,0
707,0
668,18.0
673,36.0
685,14.0
687,0
689,16.0
182,48.0
201,46.0
701,58.0
190,0
191,0
195,9.0
199,55.0
713,0
203,87.0
720,0
725,0
215,0
728,0
222,0
223,0
738,0
227,0
229,0
233,31.0
235,0
749,0
750,8.0
241,0
246,0
250,0
254,23.0
767,0
256,20.0
772,0
261,0
281,0
810,2.0
820,510.0
310,0
827,72.0
845,38.0
846,25.0
847,0
849,0
851,12.0
856,0
857,0
1082,0
1253,0
868,0
872,0
876,59.0
879,0
387,13.0
905,58.0
911,33.0
411,0
753,0
438,65.0
439,1.0
161,2.0
460,40.0
480,0.0
486,0
1013,0
1528,0
507,9.0
