wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-01 03:42:57.000000,load_video,None,,,,None,
2014-10-01 03:43:03.000000,play_video,0,,,,0,
2014-10-01 03:43:24.000000,pause_video,20.067528,,,,20.067528,
2014-10-01 03:44:31.000000,play_video,20.067528,,,,20.067528,
2014-10-01 03:49:35.000000,load_video,None,,,,None,
2014-10-01 03:49:42.000000,play_video,20,,,,20,
2014-10-01 03:49:43.000000,play_video,20,,,,20,
2014-10-01 03:55:48.000000,stop_video,384.200634,,,,384.200634,
2014-10-01 03:55:48.000000,pause_video,384.200634,,,,384.200634,
