wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-27 01:39:23.000000,load_video,None,,,,None,
2014-11-27 01:39:29.000000,play_video,0,,,,0,
2014-11-27 01:39:30.000000,play_video,0,,,,0,
2014-11-27 01:39:32.000000,speed_change_video,None,1.0,1.50,,None,
2014-11-27 01:39:37.000000,play_video,1.404807,,,,1.404807,
2014-11-27 01:40:18.000000,seek_video,,,,1.404807,,onSlideSeek
2014-11-27 01:40:34.000000,load_video,None,,,,None,
2014-11-27 01:40:39.000000,play_video,0,,,,0,
2014-11-27 01:40:43.000000,speed_change_video,None,1.25,1.0,,None,
2014-11-27 01:40:54.000000,pause_video,17.473015,,,,17.473015,
2014-11-27 01:44:21.000000,play_video,17.473015,,,,17.473015,
2014-11-27 01:44:37.000000,speed_change_video,None,1.50,1.25,,None,
2014-11-27 01:45:14.000000,pause_video,93.149749,,,,93.149749,
2014-11-27 01:46:42.000000,play_video,93.149749,,,,93.149749,
2014-11-27 01:46:44.000000,pause_video,96.354103,,,,96.354103,
2014-11-27 01:46:47.000000,play_video,96.354103,,,,96.354103,
2014-11-27 01:47:36.000000,pause_video,171.290702,,,,171.290702,
2014-11-27 21:26:11.000000,play_video,171.290702,,,,171.290702,
2014-11-27 21:27:06.000000,pause_video,257.947572,,,,257.947572,
2014-11-27 21:27:39.000000,play_video,257.947572,,,,257.947572,
2014-11-27 21:28:28.000000,pause_video,331.543219,,,,331.543219,
2014-11-27 21:29:26.000000,play_video,331.543219,,,,331.543219,
2014-11-27 21:30:37.000000,pause_video,436.816688,,,,436.816688,
2014-11-27 21:31:25.000000,play_video,436.816688,,,,436.816688,
2014-11-27 21:31:31.000000,pause_video,446.830293,,,,446.830293,
2014-11-27 21:35:31.000000,play_video,446.830293,,,,446.830293,
2014-11-27 21:35:43.000000,pause_video,466.143491,,,,466.143491,
2014-11-27 21:35:44.000000,stop_video,466.143491,,,,466.143491,
