video_current_time,pause_time
0,0
1,0
259,3.0
179,0
128,0
265,73.5
394,520.5
142,10.5
271,0
145,0
150,0
279,28.5
281,7.5
156,0
286,12.0
278,0
163,0
292,39.0
165,4437.0
294,0
168,97.5
169,0
44,186.0
304,15.0
305,3.0
172,0
311,64.5
312,0
187,40.5
188,0
189,51.0
63,0
64,0
262,0
324,36.0
197,0
199,91.5
203,45.0
336,9.0
337,0
210,36.0
341,10.5
87,0
217,0
218,6.0
220,0
352,22.5
353,9.0
231,1.5
361,0
363,0
108,0
366,24.0
233,3.0
251,43.5
124,48.0
254,0
