video_current_time,pause_time
0,0
128,0
645,9.0
1462,0
266,263.0
139,0
1548,0
256,0
655,0
147,0
148,0
661,0
662,0
792,0
921,0
1051,0
541,0
545,0
1187,0
422,0
552,0
41,0
42,0
811,0
1454,11940.0
1715,15.0
1347,0
54,0
1207,0
1082,0
106,0
193,25.0
523,0
1732,0
965,0
586,0
1360,0
339,0
856,0
1113,0
346,0
735,0
736,0
1761,0
1762,0
1252,0
1638,0
616,0
1022,0
1258,0
620,0
621,247.0
110,0
751,0
1392,0
1651,0
638,0
233,0
1017,2.0
1786,0
1419,0
938,0
1790,0
895,0
