video_current_time,pause_time
0,0
1088,82.5
514,6758.0
1155,7.0
132,0
517,0
774,0
1,0
1291,3.0
1295,1.5
144,0
915,0
1300,0
405,0
150,33.0
792,48.0
721,0
1029,0
416,0
931,2036.0
689,0
424,0
810,39.0
171,0
1199,124.5
1073,87.0
50,72.0
435,0
564,0
53,224.0
566,0
311,363.0
698,58.5
1213,0
192,0
438,14.0
1095,0
204,0
76,0
1085,0
463,1.0
465,58.5
851,0
981,0
215,0
985,0
986,0
223,0
224,0
400,0
486,0
849,0
360,0.0
748,0
621,0
111,30.0
112,0
116,11.0
757,680.0
1526,6.0
1527,0
1528,0
660,0
890,0
764,0
381,0
