wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-23 00:27:54.000000,load_video,None,,,,None,
2014-11-24 00:47:32.000000,load_video,None,,,,None,
2014-11-24 00:47:36.000000,play_video,0,,,,0,
2014-11-24 00:48:28.000000,pause_video,103.129908,,,,103.129908,
2014-11-24 00:48:28.000000,stop_video,103.129908,,,,103.129908,
2014-11-24 01:08:16.000000,load_video,None,,,,None,
2014-11-24 01:08:18.000000,play_video,0,,,,0,
2014-11-24 01:08:19.000000,seek_video,,,,1.792544,,onSlideSeek
2014-11-24 01:08:20.000000,play_video,1.792544,,,,1.792544,
2014-11-24 01:08:21.000000,seek_video,,,,16.921824,,onSlideSeek
2014-11-24 01:08:21.000000,play_video,16.921824,,,,16.921824,
2014-11-24 01:08:26.000000,seek_video,,,,34.958816,,onSlideSeek
2014-11-24 01:08:27.000000,play_video,34.958816,,,,34.958816,
2014-11-30 01:05:50.000000,load_video,None,,,,None,
2014-11-30 01:05:51.000000,play_video,73,,,,73,
2014-11-30 01:05:53.000000,seek_video,,,,74.361608,,onSlideSeek
2014-11-30 01:05:53.000000,play_video,74.361608,,,,74.361608,
2014-11-30 01:05:54.000000,seek_video,,,,4.757905,,onSlideSeek
2014-11-30 01:05:54.000000,play_video,4.757905,,,,4.757905,
2014-11-30 01:05:55.000000,seek_video,,,,12.93205,,onSlideSeek
2014-11-30 01:05:55.000000,play_video,12.93205,,,,12.93205,
2014-11-30 01:05:56.000000,seek_video,,,,18.862392,,onSlideSeek
2014-11-30 01:05:56.000000,play_video,18.862392,,,,18.862392,
2014-11-30 01:05:58.000000,seek_video,,,,28.743158,,onSlideSeek
2014-11-30 01:05:58.000000,play_video,28.743158,,,,28.743158,
2014-11-30 01:05:59.000000,seek_video,,,,34.93205,,onSlideSeek
2014-11-30 01:05:59.000000,play_video,34.93205,,,,34.93205,
2014-11-30 01:06:00.000000,seek_video,,,,43.723076,,onSlideSeek
2014-11-30 01:06:00.000000,play_video,43.723076,,,,43.723076,
2014-11-30 01:06:01.000000,seek_video,,,,52.792734,,onSlideSeek
2014-11-30 01:06:01.000000,play_video,52.792734,,,,52.792734,
2014-11-30 01:06:02.000000,seek_video,,,,61.001708,,onSlideSeek
2014-11-30 01:06:02.000000,play_video,61.001708,,,,61.001708,
2014-11-30 01:06:03.000000,seek_video,,,,69.384827,,onSlideSeek
2014-11-30 01:06:04.000000,play_video,69.384827,,,,69.384827,
2014-11-30 01:06:05.000000,seek_video,,,,76.907262,,onSlideSeek
2014-11-30 01:06:05.000000,play_video,76.907262,,,,76.907262,
2014-12-11 05:32:29.000000,load_video,None,,,,None,
2014-12-11 05:32:39.000000,load_video,None,,,,None,
2014-12-11 05:32:41.000000,seek_video,,,,95,,onSlideSeek
2014-12-11 05:32:44.000000,play_video,6,,,,6,
2014-12-11 05:33:38.000000,seek_video,,,,87.143237,,onSlideSeek
2014-12-11 05:33:39.000000,play_video,87.526356,,,,87.526356,
