video_current_time,pause_time
0,0
1,0
358,0
266,0
407,0
1421,0
910,0
60,0
303,0
806,0
406,0
919,4.0
921,0
640,0
1051,1.0
1180,0
1181,0
1183,0
752,0
802,0
27,1.0
805,0
38,0
425,0
1095,0
1071,0
1276,0
950,0
764,0
1125,0
828,0
1098,0
446,25.0
1471,0
1402,0
1345,0
1034,0
452,0
1349,29.0
455,0
1096,0
457,6.0
970,2.0
1227,0
546,0
629,0
1488,27.0
594,2.0
723,22.0
596,0
1240,0
218,0
1354,0
37,0
94,0
229,0
864,0
1378,0
379,0
741,0
1382,0
231,0
1257,0
1258,0
988,0
1517,0
366,0
1085,0
240,0
753,5.0
1266,0
1139,0
117,0
1015,0
378,0
1019,0
166,0
703,0
1279,0
