wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-12-10 03:15:06.000000,load_video,None,,,,None,
2014-12-10 06:49:16.000000,play_video,0,,,,0,
2014-12-10 06:50:52.000000,pause_video,144.54103,,,,144.54103,
2014-12-10 06:51:13.000000,play_video,144.54103,,,,144.54103,
2014-12-10 06:54:39.000000,pause_video,453.474263,,,,453.474263,
2014-12-10 06:55:20.000000,play_video,453.474263,,,,453.474263,
2014-12-10 06:55:32.000000,seek_video,,,,470.819107,,onSlideSeek
2014-12-10 06:55:32.000000,play_video,471.202226,,,,471.202226,
2014-12-10 06:55:34.000000,seek_video,,,,512.160078,,onSlideSeek
2014-12-10 06:55:34.000000,play_video,512.160078,,,,512.160078,
2014-12-10 06:55:35.000000,seek_video,,,,594.324182,,onSlideSeek
2014-12-10 06:55:36.000000,play_video,594.707301,,,,594.707301,
2014-12-10 06:55:42.000000,seek_video,,,,663.638272,,onSlideSeek
2014-12-10 06:55:42.000000,play_video,664.021391,,,,664.021391,
2014-12-10 06:55:44.000000,seek_video,,,,856.846617,,onSlideSeek
2014-12-10 06:55:44.000000,play_video,857.229736,,,,857.229736,
2014-12-10 06:55:44.000000,seek_video,,,,1005.244483,,onSlideSeek
2014-12-10 06:55:44.000000,play_video,1005.244483,,,,1005.244483,
2014-12-10 06:55:45.000000,pause_video,1117,,,,1117,
2014-12-10 07:00:02.000000,load_video,None,,,,None,
2014-12-10 07:04:49.000000,load_video,None,,,,None,
2014-12-10 07:04:52.000000,play_video,1117,,,,1117,
2014-12-10 07:04:54.000000,seek_video,,,,1119.148468,,onSlideSeek
2014-12-10 07:04:54.000000,play_video,120,,,,120,
2014-12-10 07:04:56.000000,seek_video,,,,121.985933,,onSlideSeek
2014-12-10 07:04:57.000000,play_video,219,,,,219,
2014-12-10 07:04:58.000000,pause_video,219.69726,,,,219.69726,
2014-12-10 07:05:00.000000,play_video,219.69726,,,,219.69726,
2014-12-10 07:05:02.000000,pause_video,223.249818,,,,223.249818,
2014-12-10 07:05:03.000000,play_video,223.249818,,,,223.249818,
2014-12-10 07:05:06.000000,pause_video,228.717971,,,,228.717971,
2014-12-10 07:05:18.000000,play_video,228.717971,,,,228.717971,
2014-12-10 07:05:23.000000,seek_video,,,,235.230996,,onSlideSeek
2014-12-10 07:05:23.000000,play_video,235.614115,,,,235.614115,
2014-12-10 07:05:24.000000,pause_video,274.975892,,,,274.975892,
2014-12-10 07:05:33.000000,seek_video,,,,274.975892,,onSlideSeek
2014-12-10 07:05:41.000000,seek_video,,,,389,,onSlideSeek
2014-12-10 07:05:42.000000,pause_video,1320,,,,1320,
2014-12-10 07:05:43.000000,seek_video,,,,1320,,onSlideSeek
2014-12-10 07:05:44.000000,pause_video,1450,,,,1450,
