video_current_time,pause_time
0,0
641,0
258,244.0
705,0
8,0
11,2.0
66,240.0
557,0
784,0
17,0
530,0
276,414.0
280,0
708,0
640,0
29,0
416,2.0
420,0
166,0
424,2.0
553,950.0
170,14.0
44,0
45,16.0
686,0
175,18.0
435,22.0
52,0
184,0
826,34.0
59,772.0
316,0
64,0
577,0
578,24.0
707,0
68,0
325,42.0
471,0
583,1150.0
586,0
75,0
205,32.0
78,0
463,522.0
211,0
724,0
377,0
88,232.0
548,0
90,0
348,0
477,0
766,0
738,26.0
635,76.0
472,0
806,0
600,0
873,0
621,0
500,0
117,0
528,0
489,0
505,0
123,0
382,0
