video_current_time,pause_time
0,0
768,11.0
642,38.0
363,0
4,20.0
774,0
1,0
109,0
21,9.0
462,56.0
541,0
544,7.0
549,10.0
113,33.0
553,3.0
554,3.0
556,20.0
692,1.0
568,19.0
442,23.0
735,14.0
575,1.0
576,2.0
577,11.0
246,394.0
457,65.0
482,3.0
334,1.0
589,0
592,18.0
721,3.0
122,0
726,0
727,1.0
600,0
474,13.0
93,11.0
607,6.0
736,1.0
738,18.0
230,12.0
489,2.0
491,13.0
365,0.0
750,0
367,7.0
112,0
753,0
370,5.0
115,18.0
245,2.0
374,0
745,0
121,16.0
762,16.0
63,13.0
381,16.0
