video_current_time,pause_time
0,0
3,0.0
6,71.0
7,0
8,0.0
9,11.0
663,0
268,22.0
143,3.0
657,0
687,0
659,0.0
404,5.0
22,0
535,4.0
679,0
154,2.0
411,4.0
28,48.0
282,4.0
158,0
159,0
160,0
34,0
675,17.0
682,15.0
677,0
678,54.0
423,36.0
412,3.0
170,0
173,0
175,57.0
688,0
305,1.0
179,0
181,0
184,0
31,0
63,3.0
19,0
450,12.0
225,24.0
610,5.0
79,11.0
209,12.0
347,1.0
220,0
349,0
222,0
351,2.0
480,0
97,27.0
354,2.0
359,4.0
616,6.0
489,0
363,0.0
238,186.0
353,3.0
625,0.0
481,1.0
122,78.0
381,0
254,74.0
