video_current_time,pause_time
0,0
1,124.0
515,3.0
517,80.0
1544,49.0
10,0
13,66.0
1551,63.0
17,122.0
22,3.0
24,22.0
1051,85.0
28,1.0
37,5.0
554,0.0
1073,6.0
1090,1.0
1099,95.0
79,56.0
1111,1.0
1624,5.0
1628,206.0
608,893.0
1641,2.0
107,4.0
1174,108.0
154,5.0
679,0
680,3.0
1705,1021.0
685,0
1711,146.0
1310,15.0
1721,10.0
698,69.0
187,1.0
700,56.0
1725,0
1726,4.0
192,80.0
1733,36.0
1736,0
725,6.0
1239,78.0
732,0
735,25.0
1768,1.0
1788,0
1292,18.0
782,20.0
1300,0
1327,19.0
1308,0
1309,25.0
798,0
1314,38.0
1316,0
49,18.0
297,39.0
301,15.0
815,71.0
306,78.0
1333,85.0
313,12.0
1356,152.0
1373,1.0
997,3.0
359,105.0
1399,0
1407,20.0
1427,80.0
1432,173.0
414,0
1462,3.0
1467,28.0
1474,40.0
984,0
986,1.0
1509,3.0
998,19.0
1002,26.0
1013,7.0
511,4.0
1020,2.0
1534,90.0
1023,34.0
