video_current_time,pause_time
0,0
770,0
1411,1.0
1236,93.0
774,0
1031,28.0
1033,1.0
1418,1.0
1495,6.0
1492,2.0
1168,15.0
1176,5.0
1326,0.0
951,29.0
1454,6.0
408,65.0
411,9.0
1308,0
1568,14.0
162,39.0
369,96.0
425,18.0
1196,0
174,5.0
1460,10.0
567,129.0
58,141.0
1211,10.0
1214,2.0
1966,0
1142,6.0
326,179.0
1224,1.0
75,1.0
1228,0.0
1108,4.0
1503,33.0
625,5.0
169,1.0
1370,3.0
1499,4.0
1502,3.0
881,31.0
999,29.0
1511,89.0
1389,5.0
1134,0
497,30.0
1011,3.0
1141,51.0
246,2.0
41,50.0
1193,0
1148,6.0
1150,1.0
