video_current_time,pause_time
0,0
1,0
515,2.0
644,25.0
6,1.0
7,16.0
520,0
521,0
10,0
523,3.0
396,38.0
128,0
14,1.0
655,0
17,17.0
146,0
147,7.0
512,8.0
540,0
541,1.0
581,55.0
496,39.0
710,0
167,0
552,0
681,19.0
171,2483.0
173,0
176,1.0
8,2.0
690,10.0
627,0
180,1.0
181,0
694,7.0
9,0
184,0
88,0
526,8.0
571,1.0
188,1.0
193,12.0
194,0
11,30.0
197,2.0
326,122.0
201,0
403,1.0
77,9.0
334,12.0
339,8.0
84,0
398,11.0
343,110.0
344,0.0
345,0
412,10.0
475,4.0
349,1.0
95,29.0
483,1.0
391,2.0
358,0
359,0
360,0
489,12.0
366,6.0
368,13.0
498,12.0
243,6.0
629,8.0
297,4.0
380,10.0
126,0
85,0
