video_current_time,pause_time
0,0
128,0
131,11.0
135,0
265,3.0
279,0
143,0
16,8.0
146,3.0
275,0
278,0
281,2.0
25,8.0
282,0
239,23.0
69,5.0
160,1.0
48,0
162,0
163,0
294,7.0
305,3.0
40,21.0
170,9.0
299,6.0
45,0
307,0
47,0
304,0
177,17.0
178,1.0
51,70.0
181,0
183,2.0
60,0
191,0
320,0
129,14.0
325,3.0
327,0
72,1.0
329,0
332,0
272,25.0
216,0.0
217,0
221,0
222,2.0
223,0
96,0
225,17.0
226,0
50,3.0
144,1.0
306,2.0
274,0
110,0
111,0
168,0
115,0
255,34.0
125,7.0
127,7.0
