video_current_time,pause_time
0,0
939,304.0
644,60.0
645,157.0
646,6.0
649,45.0
651,0
652,19.0
1201,136.0
1097,2.0
659,33.0
660,0
789,0
790,7.0
791,20.0
1177,1.0
772,12.0
794,39.0
156,0
542,6.0
773,164.0
1186,5.0
1059,0
1122,130.0
934,59.0
1063,35.0
1065,0
1066,0
171,42.0
172,8.0
173,0
1101,10.0
175,10.0
816,455.0
1096,0
1075,110.0
180,1.0
1182,3.0
54,13.0
1079,16.0
184,2.0
1180,42.0
1213,0
963,10.0
708,2.0
1094,0
583,6.0
712,4.0
1036,17.0
1098,3.0
1102,0
717,2.0
718,0
1103,8.0
80,72.0
1105,0
1100,10.0
851,12.0
596,10.0
213,0.0
1111,33.0
600,2.0
605,55.0
606,18.0
976,148.0
866,57.0
871,52.0
873,48.0
370,17.0
724,3.0
885,1.0
788,17.0
249,1.0
1020,83.0
766,1.0
