video_current_time,pause_time
0,0
256,0
130,149.0
299,0
132,0
134,0
391,0
392,158.0
393,0
267,0
396,0
258,0
271,0
531,0
174,0
512,0
279,0
566,0
260,0
410,0
283,0
284,0
474,0
149,0
544,0
293,0
40,0
555,0
178,0
302,0
492,0
308,0
438,0
568,0
314,0
117,0
189,0
318,0
377,0
518,0
323,0
630,0
454,0
199,0
585,0
74,24.0
204,0
207,0
71,0
209,0
340,0
343,0
218,0
219,0
351,0
96,0
226,0
99,0
356,0
104,2571.0
361,0
363,0
236,0
61,0
596,0
371,0
245,0
502,0
249,0
380,0
4,0
405,0
