video_current_time,pause_time
0,0
897,51.0
1413,0
705,2.0
137,0
215,0
109,0
273,0
147,68.0
277,0
280,0
1348,26.0
283,0
1437,0
193,0
368,343.0
347,0
36,0
165,207.0
38,0
297,0
326,0
1451,0.0
50,0
174,0
303,0
304,0
72,0
1408,0
51,0
182,0
823,12.0
57,0
314,0
61,0
245,0
1344,37.0
449,6.0
66,0
836,43.0
710,49.0
417,0
200,0
339,0
55,0
77,0
81,0
851,2.0
1365,15.0
87,0
857,226.0
859,0
37,0
431,0
178,0
746,14.0
1517,0
1392,33.0
753,13.0
499,15.0
116,0
373,82.0
118,0
1402,25.0
91,0
1406,17.0
127,0
