wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_old_time,video_current_time,video_seek_type
2014-12-07 19:39:08.000000,load_video,None,,,,None,
2014-12-07 22:29:14.000000,load_video,None,,,,None,
2014-12-07 22:29:18.000000,play_video,0,,,,0,
2014-12-07 22:29:19.000000,play_video,0.221564,,,,0.221564,
2014-12-07 22:29:20.000000,speed_change_video,None,1.25,1.50,,None,
2014-12-07 22:29:21.000000,speed_change_video,None,1.50,1.25,,None,
2014-12-07 22:29:43.000000,pause_video,35.555633,,,,35.555633,
2014-12-07 22:29:44.000000,play_video,35.555633,,,,35.555633,
2014-12-07 22:30:10.000000,pause_video,74.954681,,,,74.954681,
2014-12-07 22:30:34.000000,play_video,74.954681,,,,74.954681,
2014-12-07 22:31:50.000000,pause_video,188.087878,,,,188.087878,
2014-12-07 22:32:05.000000,play_video,188.087878,,,,188.087878,
2014-12-07 22:32:07.000000,pause_video,191.154477,,,,191.154477,
2014-12-07 22:32:39.000000,play_video,191.154477,,,,191.154477,
2014-12-07 22:32:57.000000,pause_video,218.754409,,,,218.754409,
2014-12-07 22:32:59.000000,seek_video,,,,218.754409,,onSlideSeek
2014-12-07 22:33:00.000000,pause_video,203,,,,203,
2014-12-07 22:33:00.000000,play_video,203,,,,203,
2014-12-07 22:33:03.000000,pause_video,207.021054,,,,207.021054,
2014-12-07 22:33:12.000000,play_video,207.021054,,,,207.021054,
2014-12-07 22:33:18.000000,pause_video,215.688673,,,,215.688673,
2014-12-07 22:33:26.000000,play_video,215.688673,,,,215.688673,
2014-12-07 22:33:34.000000,pause_video,227.487755,,,,227.487755,
2014-12-07 22:34:01.000000,play_video,227.487755,,,,227.487755,
2014-12-07 22:34:19.000000,pause_video,255.154931,,,,255.154931,
2014-12-07 22:34:35.000000,play_video,255.154931,,,,255.154931,
2014-12-07 22:34:45.000000,pause_video,269.820918,,,,269.820918,
2014-12-07 22:34:56.000000,seek_video,,,,269.820918,,onSlideSeek
2014-12-07 22:34:56.000000,pause_video,238,,,,238,
2014-12-07 22:34:58.000000,seek_video,,,,238,,onSlideSeek
2014-12-07 22:34:58.000000,pause_video,260,,,,260,
2014-12-07 22:34:59.000000,play_video,260,,,,260,
2014-12-07 22:35:03.000000,pause_video,264.955714,,,,264.955714,
2014-12-07 22:35:11.000000,play_video,264.955714,,,,264.955714,
2014-12-07 22:35:24.000000,pause_video,285.154455,,,,285.154455,
2014-12-07 22:38:09.000000,play_video,285.154455,,,,285.154455,
2014-12-07 22:38:23.000000,pause_video,306.755748,,,,306.755748,
2014-12-07 22:39:16.000000,play_video,306.755748,,,,306.755748,
2014-12-07 22:39:26.000000,pause_video,321.55619,,,,321.55619,
2014-12-07 22:40:07.000000,play_video,321.55619,,,,321.55619,
2014-12-07 22:40:18.000000,pause_video,338.821258,,,,338.821258,
2014-12-07 22:40:19.000000,play_video,338.821258,,,,338.821258,
2014-12-07 22:40:28.000000,pause_video,352.955714,,,,352.955714,
2014-12-07 22:41:05.000000,play_video,352.955714,,,,352.955714,
2014-12-07 22:46:44.000000,pause_video,861.554863,,,,861.554863,
2014-12-07 22:46:44.000000,stop_video,861.554863,,,,861.554863,
