wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-12 00:33:35.000000,load_video,None,,,,None,
2014-11-12 00:33:38.000000,play_video,0,,,,0,
2014-11-12 00:33:39.000000,play_video,0,,,,0,
2014-11-12 00:33:39.000000,speed_change_video,None,1.25,1.50,,None,
2014-11-12 00:33:42.000000,speed_change_video,None,1.50,1.25,,None,
2014-11-12 00:33:45.000000,speed_change_video,None,2.0,1.50,,None,
2014-11-12 00:34:00.000000,speed_change_video,None,1.50,2.0,,None,
2014-11-12 00:46:51.000000,pause_video,1195.022334,,,,1195.022334,
2014-11-12 00:46:51.000000,stop_video,1195.022334,,,,1195.022334,
2014-12-08 19:22:59.000000,load_video,None,,,,None,
2014-12-10 05:24:52.000000,load_video,None,,,,None,
2014-12-10 05:27:16.000000,load_video,None,,,,None,
