video_current_time,pause_time
0,0
515,0
9,0
13,0
527,30.0
1040,0
530,0
1045,0
1047,0
539,0
36,0
37,0
38,0
1331,64.5
559,0
59,0
74,0
75,0
589,0
1106,0
595,0
86,0
15,0
608,0
100,0
1125,0
623,0
628,0
1142,0
637,60.0
130,230.0
133,0
650,0
140,0
654,0
1168,0
153,0
670,0
162,0
177,0
690,0
1204,0
183,0
698,0
1212,0
189,0
195,0
586,91.5
710,193.5
206,0
723,0
726,4.5
218,0
223,0
237,0
125,0
752,0
1270,0
247,0
249,0
1276,0
810,0
769,0
261,0
263,0
642,0
277,0
280,0
1327,109.5
796,0
294,0
807,0
1322,0
300,0
303,0
307,0
311,0
831,657.0
833,0
326,0
330,0
347,0
353,0
354,0
358,0
1384,0
1386,0
875,0
373,0
375,0
378,0
896,0
393,0
1418,0
402,0
405,0
406,0
926,0
425,0
938,0
1458,0
440,0
443,0
445,0
450,0
1479,13.0
969,0
977,0
1493,0
476,0
1502,0
490,0
1517,0
495,0
499,0
