video_current_time,pause_time
0,0
512,0
516,0
12,0
529,0
537,0
27,0
28,0
541,0
31,0
544,0
36,0
46,0
560,0
563,0
52,0
56,0
572,0
577,0
66,0
71,0
76,0
590,0
86,0
96,0
101,0
106,0
623,0
626,0
628,0
629,0
121,0
131,0
139,0
147,0
161,0
675,3072.0
164,0
168,0
183,0
191,0
199,0
204,1.0
205,0
210,23.0
223,0
224,0
242,0
247,0
250,0
254,0
256,0
258,0
265,0
273,0
558,0
279,0
285,0
286,0
288,0
296,0
1324,0
305,0
313,0
318,0
329,0
338,0
608,0
356,0
360,0
369,0
370,0
375,0
398,0
400,0
406,10.0
407,19.0
414,2.0
419,0
420,0
421,0
422,0
426,0
430,0
432,0
436,0
437,0
440,0
444,0
452,0
454,0
673,5.0
460,0
472,0
474,0
484,0
497,0
501,0
506,0
