video_current_time,pause_time
0,0
389,117.0
518,55.0
135,0
392,1.0
1417,0
141,0
398,1.0
557,11.0
1432,0
275,8.0
534,9.0
664,40.0
539,11.0
541,3.0
414,13.0
164,17.0
549,6.0
295,1.0
553,28.0
173,3.0
176,1.0
594,9.0
935,18.0
1338,0
1375,0
1220,0
581,1.0
710,1.0
711,1.0
328,150.0
331,73.0
1357,0
209,0.0
466,31.0
467,0.0
981,0
214,13.0
1240,0
93,29.0
606,5.0
229,25.0
994,0
101,2.0
105,0
167,1.0
237,2.0
238,2.0
1008,0
1394,0
147,99.0
638,22.0
758,268.0
377,101.0
254,859.0
