video_current_time,pause_time
0,0
513,8830.0
772,0
1413,0
1543,0
364,0
1330,0
268,0
783,0
1300,0
853,0
667,0
541,654.0
1548,0
800,0
548,530.0
1463,0
550,0
753,0
552,0
555,1122.0
556,6.0
45,0
1070,4.0
561,0
1074,0
949,0
1207,0
1340,0
712,521.0
577,0
1739,0
324,0
710,0
1660,0
584,1530.0
1481,0
1610,0
715,0
588,0
591,0
592,0
725,0
1369,0
527,0
479,0
1738,14.0
1257,0
620,0
1134,0
40,1.0
629,320.0
758,8057.0
631,3.0
633,0
762,0
764,2.0
254,2809.0
767,0
