wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-08 17:35:34.000000,load_video,None,,,,None,
2014-10-08 17:35:36.000000,play_video,0,,,,0,
2014-10-08 17:36:59.000000,pause_video,103.54877,,,,103.54877,
2014-10-08 17:37:37.000000,play_video,103.54877,,,,103.54877,
2014-10-08 17:39:05.000000,pause_video,212.790436,,,,212.790436,
2014-10-08 17:39:05.000000,stop_video,212.790436,,,,212.790436,
