video_current_time,pause_time
0,0
385,0
1666,0
1287,0
392,0
393,0
266,0
779,0
514,0
776,0
914,0
1004,0
1437,0
1310,0
671,0
1184,0
1416,0
803,0
804,0
1317,0
1105,0
945,0
1065,0
1068,0
173,0
285,0
1456,0
520,0
1075,0
1114,0
670,0
1161,0
1592,0
1439,0
1340,0
703,0
322,0
969,0
1101,0
206,0
463,0
1208,0
854,0
727,0
1625,0
591,0
975,0
348,0
677,0
1632,0
1459,0
614,0
358,0
1383,0
1512,0
444,0
106,3.0
999,0
876,0
1390,0
360,0
1270,0
1705,0
1529,0
252,0
1022,0
1279,0
