video_current_time,pause_time
0,0
514,0
771,0
4,13.0
749,0
786,0
667,0
284,0
329,8.0
801,0
803,0
420,1.0
550,0
177,0
300,0
432,10.0
817,0
823,0
319,0
577,0
451,0.0
161,0
841,0
458,0.0
844,0
462,1.0
237,0
340,0
78,0
87,0
15,0
479,1.0
294,0
358,0
620,0
365,540.0
369,0
245,0.0
332,0
831,0
253,0
