video_current_time,pause_time
0,0
86,57.0
1030,29.0
138,0
1037,0
526,21.0
678,1.5
656,94.5
1041,0
1043,53.75
404,27.0
793,0
794,0
1179,17.0
1183,0
547,0.0
934,101.0
39,52.0
168,33.0
809,0
684,31.5
303,0
1072,0
1073,0
1075,12.5
184,105.0
569,0
1213,0
319,0
832,0
1090,190.0
1099,0
1094,0
456,76.5
73,93.0
459,54.0
1071,20.0
849,13.5
83,72.0
341,0
854,18.0
604,63.0
861,114.0
101,0
1120,0
97,18606.0
994,0
763,24.0
869,0
103,0
1065,77.5
681,6.0
507,339.0
784,3.0
