video_current_time,pause_time
0,0
4,0
901,0
1159,0
9,0
663,0
1166,47.5
656,0
273,0
279,0
411,0
795,0
682,0
1452,0
695,0
313,0
63,13.0
704,0
70,26.0
1622,0
849,3.0
1238,0
1495,0
217,0
221,0
740,0
1623,0
620,0
504,0
1535,0
