video_current_time,pause_time
0,0
3,0
4,0
133,0
535,0
524,0
1678,0
655,0
656,0
708,0
405,0
1559,0
25,0
1680,0
1051,3.0
541,22.0
930,0
539,2.0
293,0
1703,92.0
552,0
561,0
683,150.0
428,0
46,0
815,1.0
817,0
1076,0
1718,47.0
951,0
1468,0
574,0
1730,0
1732,0
966,0
967,0.0
1739,0
332,0
1357,0
77,0
593,0
1620,0
597,0
446,0
1752,0
1242,0
607,0
1632,141.0
16,0
100,225.0
998,0
1640,0
617,0
236,0
238,51.0
1520,0
1009,0
884,0
757,0
1784,0
1401,1.0
784,88.0
1151,0
