wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-22 19:24:23.000000,load_video,None,,,,None,
2014-10-22 19:27:45.000000,play_video,0,,,,0,
2014-10-22 19:27:52.000000,seek_video,,,,8.387001,,onSlideSeek
2014-10-22 19:27:52.000000,play_video,8.387001,,,,8.387001,
2014-10-22 19:27:52.000000,seek_video,,,,40.548282,,onSlideSeek
2014-10-22 19:27:53.000000,play_video,40.548282,,,,40.548282,
2014-10-22 19:27:53.000000,seek_video,,,,79.488242,,onSlideSeek
2014-10-22 19:27:53.000000,play_video,79.488242,,,,79.488242,
2014-10-22 19:27:57.000000,seek_video,,,,116.405977,,onSlideSeek
2014-10-22 19:27:57.000000,play_video,116.405977,,,,116.405977,
2014-10-22 19:27:58.000000,seek_video,,,,152.664867,,onSlideSeek
2014-10-22 19:27:58.000000,play_video,152.664867,,,,152.664867,
2014-10-22 19:28:06.000000,seek_video,,,,209.42541,,onSlideSeek
2014-10-22 19:28:06.000000,play_video,209.42541,,,,209.42541,
2014-10-22 19:28:07.000000,seek_video,,,,243.526252,,onSlideSeek
2014-10-22 19:28:07.000000,play_video,243.526252,,,,243.526252,
2014-10-22 19:28:08.000000,seek_video,,,,292.883615,,onSlideSeek
2014-10-22 19:28:08.000000,play_video,292.883615,,,,292.883615,
2014-10-22 19:28:09.000000,seek_video,,,,336.450982,,onSlideSeek
2014-10-22 19:28:09.000000,play_video,336.450982,,,,336.450982,
2014-10-22 19:28:10.000000,seek_video,,,,415.803976,,onSlideSeek
2014-10-22 19:28:10.000000,play_video,415.803976,,,,415.803976,
2014-10-22 19:28:11.000000,seek_video,,,,490.624047,,onSlideSeek
2014-10-22 19:28:11.000000,play_video,490.624047,,,,490.624047,
2014-10-22 19:28:12.000000,seek_video,,,,551.650877,,onSlideSeek
2014-10-22 19:28:12.000000,play_video,551.650877,,,,551.650877,
2014-10-22 19:28:13.000000,seek_video,,,,625.629882,,onSlideSeek
2014-10-22 19:28:13.000000,play_video,625.629882,,,,625.629882,
2014-10-22 19:28:13.000000,seek_video,,,,705.576032,,onSlideSeek
2014-10-22 19:28:14.000000,play_video,705.576032,,,,705.576032,
2014-11-09 19:58:05.000000,load_video,None,,,,None,
2014-11-09 19:58:09.000000,play_video,728,,,,728,
2014-11-09 19:58:15.000000,seek_video,,,,735.419738,,onSlideSeek
2014-11-09 19:58:17.000000,play_video,735.419738,,,,735.419738,
2014-11-09 19:58:19.000000,seek_video,,,,543.109966,,onSlideSeek
2014-11-09 19:58:20.000000,play_video,543.109966,,,,543.109966,
2014-11-09 19:58:21.000000,seek_video,,,,167.509161,,onSlideSeek
2014-11-09 19:58:21.000000,play_video,167.509161,,,,167.509161,
2014-11-09 19:58:27.000000,seek_video,,,,7.815692,,onSlideSeek
2014-11-09 19:58:27.000000,play_video,7.815692,,,,7.815692,
2014-11-09 19:58:27.000000,seek_video,,,,26.615643,,onSlideSeek
2014-11-09 19:58:28.000000,play_video,26.615643,,,,26.615643,
2014-11-09 19:58:28.000000,seek_video,,,,45.968647,,onSlideSeek
2014-11-09 19:58:29.000000,play_video,45.968647,,,,45.968647,
2014-11-09 19:58:42.000000,seek_video,,,,84.801097,,onSlideSeek
2014-11-09 19:58:42.000000,play_video,84.801097,,,,84.801097,
2014-11-09 19:58:44.000000,seek_video,,,,111.739535,,onSlideSeek
2014-11-09 19:58:45.000000,play_video,111.739535,,,,111.739535,
2014-11-09 19:58:45.000000,seek_video,,,,111.937526,,onSlideSeek
2014-11-09 19:58:46.000000,play_video,111.937526,,,,111.937526,
2014-11-09 19:58:47.000000,seek_video,,,,154.002607,,onSlideSeek
2014-11-09 19:58:48.000000,play_video,154.002607,,,,154.002607,
2014-11-09 19:58:48.000000,seek_video,,,,197.56857,,onSlideSeek
2014-11-09 19:58:48.000000,play_video,197.56857,,,,197.56857,
2014-11-09 19:58:55.000000,seek_video,,,,248.418871,,onSlideSeek
2014-11-09 19:58:56.000000,play_video,248.418871,,,,248.418871,
2014-11-09 19:58:57.000000,seek_video,,,,203.950412,,onSlideSeek
2014-11-09 19:58:57.000000,play_video,203.950412,,,,203.950412,
2014-11-09 19:59:00.000000,seek_video,,,,269.335165,,onSlideSeek
2014-11-09 19:59:00.000000,play_video,269.335165,,,,269.335165,
2014-11-09 19:59:01.000000,seek_video,,,,333.627325,,onSlideSeek
2014-11-09 19:59:01.000000,play_video,333.627325,,,,333.627325,
2014-11-09 19:59:03.000000,seek_video,,,,371.866638,,onSlideSeek
2014-11-09 19:59:03.000000,play_video,371.866638,,,,371.866638,
2014-11-09 19:59:03.000000,seek_video,,,,411.508567,,onSlideSeek
2014-11-09 19:59:04.000000,play_video,411.508567,,,,411.508567,
2014-11-09 21:12:35.000000,load_video,None,,,,None,
2014-11-09 21:12:38.000000,play_video,728,,,,728,
2014-11-09 21:12:41.000000,seek_video,,,,731.977713,,onSlideSeek
2014-11-09 21:12:42.000000,play_video,731.977713,,,,731.977713,
2014-11-09 21:15:05.000000,seek_video,,,,189.700424,,onSlideSeek
2014-11-09 21:15:06.000000,play_video,189.700424,,,,189.700424,
2014-11-09 21:15:07.000000,seek_video,,,,232.71299,,onSlideSeek
2014-11-09 21:15:07.000000,play_video,232.71299,,,,232.71299,
2014-11-09 21:15:11.000000,seek_video,,,,256.723597,,onSlideSeek
2014-11-09 21:15:11.000000,play_video,256.723597,,,,256.723597,
2014-11-09 21:15:13.000000,seek_video,,,,185.802463,,onSlideSeek
2014-11-09 21:15:14.000000,play_video,185.802463,,,,185.802463,
2014-11-09 21:15:15.000000,seek_video,,,,186.334782,,onSlideSeek
2014-11-09 21:15:15.000000,play_video,186.334782,,,,186.334782,
2014-11-09 21:15:24.000000,seek_video,,,,213.492016,,onSlideSeek
2014-11-09 21:15:24.000000,play_video,213.492016,,,,213.492016,
2014-11-09 21:15:25.000000,seek_video,,,,213.312493,,onSlideSeek
2014-11-09 21:15:25.000000,play_video,213.312493,,,,213.312493,
2014-11-09 21:15:26.000000,pause_video,197.717085,,,,197.717085,
2014-11-09 22:40:37.000000,seek_video,,,,197.717085,,onSlideSeek
2014-11-09 22:40:37.000000,seek_video,,,,136,,onSlideSeek
2014-11-09 22:40:38.000000,seek_video,,,,82,,onSlideSeek
2014-11-09 22:40:39.000000,seek_video,,,,58,,onSlideSeek
2014-11-09 22:40:40.000000,seek_video,,,,301,,onSlideSeek
2014-11-09 22:40:41.000000,seek_video,,,,350,,onSlideSeek
2014-11-09 22:40:42.000000,seek_video,,,,388,,onSlideSeek
2014-11-09 22:40:43.000000,seek_video,,,,427,,onSlideSeek
2014-11-09 22:40:46.000000,seek_video,,,,397,,onSlideSeek
2014-11-09 22:40:47.000000,seek_video,,,,474,,onSlideSeek
2014-11-09 22:40:48.000000,seek_video,,,,529,,onSlideSeek
2014-11-09 22:40:49.000000,seek_video,,,,493,,onSlideSeek
2014-11-09 23:15:11.000000,seek_video,,,,454,,onSlideSeek
2014-11-09 23:15:12.000000,seek_video,,,,129,,onSlideSeek
2014-11-09 23:15:13.000000,seek_video,,,,159,,onSlideSeek
2014-11-09 23:15:32.000000,seek_video,,,,127,,onSlideSeek
2014-11-09 23:15:33.000000,seek_video,,,,190,,onSlideSeek
2014-11-09 23:15:34.000000,seek_video,,,,240,,onSlideSeek
2014-11-09 23:15:35.000000,seek_video,,,,284,,onSlideSeek
2014-11-09 23:15:36.000000,seek_video,,,,323,,onSlideSeek
2014-11-09 23:15:37.000000,seek_video,,,,371,,onSlideSeek
2014-11-09 23:15:38.000000,seek_video,,,,369,,onSlideSeek
2014-12-10 23:45:21.000000,load_video,None,,,,None,
2014-12-10 23:46:12.000000,play_video,340,,,,340,
2014-12-10 23:46:17.000000,seek_video,,,,344.924999,,onSlideSeek
2014-12-10 23:46:18.000000,play_video,320,,,,320,
2014-12-10 23:46:19.000000,seek_video,,,,321.15,,onSlideSeek
2014-12-10 23:46:20.000000,play_video,281,,,,281,
2014-12-10 23:46:21.000000,seek_video,,,,282.20125,,onSlideSeek
2014-12-10 23:46:22.000000,play_video,240,,,,240,
2014-12-10 23:46:29.000000,seek_video,,,,248.425,,onSlideSeek
2014-12-10 23:46:31.000000,play_video,189,,,,189,
2014-12-10 23:46:32.000000,seek_video,,,,190.60125,,onSlideSeek
2014-12-10 23:46:33.000000,play_video,190.9,,,,190.9,
2014-12-10 23:46:34.000000,pause_video,390.95,,,,390.95,
2014-12-11 05:01:48.000000,load_video,None,,,,None,
