wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-09-26 23:46:47.000000,load_video,None,,,,None,
2014-09-26 23:47:11.000000,seek_video,,,,0,,onCaptionSeek
2014-09-26 23:47:12.000000,seek_video,,,,200.49,,onCaptionSeek
2014-09-26 23:47:15.000000,play_video,203.91,,,,203.91,
2014-09-26 23:47:16.000000,seek_video,,,,204.900218,,onCaptionSeek
2014-09-26 23:47:16.000000,play_video,204.900218,,,,204.900218,
2014-09-26 23:47:17.000000,seek_video,,,,210.20494,,onCaptionSeek
2014-09-26 23:47:18.000000,play_video,210.20494,,,,210.20494,
2014-09-26 23:47:18.000000,seek_video,,,,215.523585,,onCaptionSeek
2014-09-26 23:47:19.000000,play_video,215.523585,,,,215.523585,
2014-09-26 23:47:20.000000,seek_video,,,,225.628071,,onCaptionSeek
2014-09-26 23:47:20.000000,play_video,225.628071,,,,225.628071,
2014-09-26 23:47:21.000000,seek_video,,,,234.582138,,onCaptionSeek
2014-09-26 23:47:21.000000,play_video,234.582138,,,,234.582138,
2014-09-26 23:47:23.000000,seek_video,,,,247.680837,,onCaptionSeek
2014-09-26 23:47:23.000000,play_video,247.680837,,,,247.680837,
2014-09-26 23:47:24.000000,seek_video,,,,253.803774,,onCaptionSeek
2014-09-26 23:47:24.000000,play_video,253.803774,,,,253.803774,
2014-09-26 23:47:35.000000,seek_video,,,,272.912667,,onCaptionSeek
2014-09-26 23:47:36.000000,play_video,272.912667,,,,272.912667,
2014-09-26 23:47:37.000000,seek_video,,,,275.407457,,onCaptionSeek
2014-09-26 23:47:37.000000,play_video,275.407457,,,,275.407457,
2014-09-26 23:47:38.000000,seek_video,,,,275.64,,onCaptionSeek
2014-09-26 23:47:38.000000,play_video,275.64,,,,275.64,
2014-09-26 23:47:40.000000,seek_video,,,,277.35115,,onCaptionSeek
2014-09-26 23:47:40.000000,play_video,277.35115,,,,277.35115,
2014-09-26 23:47:40.000000,seek_video,,,,278.4,,onCaptionSeek
2014-09-26 23:47:40.000000,play_video,278.4,,,,278.4,
2014-09-26 23:47:45.000000,seek_video,,,,283.829006,,onCaptionSeek
2014-09-26 23:47:45.000000,play_video,283.829006,,,,283.829006,
2014-09-26 23:47:51.000000,seek_video,,,,294.020262,,onCaptionSeek
2014-09-26 23:47:51.000000,play_video,294.020262,,,,294.020262,
2014-09-26 23:47:54.000000,seek_video,,,,307.736739,,onCaptionSeek
2014-09-26 23:47:55.000000,play_video,307.736739,,,,307.736739,
2014-09-26 23:48:01.000000,seek_video,,,,314.214579,,onCaptionSeek
2014-09-26 23:48:01.000000,play_video,314.214579,,,,314.214579,
2014-09-26 23:48:19.000000,seek_video,,,,334.661593,,onCaptionSeek
2014-09-26 23:48:19.000000,play_video,334.661593,,,,334.661593,
2014-09-26 23:48:21.000000,seek_video,,,,330.751118,,onCaptionSeek
2014-09-26 23:48:21.000000,play_video,330.751118,,,,330.751118,
2014-09-26 23:48:22.000000,seek_video,,,,328.47622,,onCaptionSeek
2014-09-26 23:48:22.000000,play_video,328.47622,,,,328.47622,
2014-09-26 23:48:47.000000,seek_video,,,,356.254172,,onCaptionSeek
2014-09-26 23:48:47.000000,play_video,356.254172,,,,356.254172,
2014-09-26 23:49:23.000000,seek_video,,,,397.703401,,onCaptionSeek
2014-09-26 23:49:24.000000,play_video,397.703401,,,,397.703401,
2014-09-26 23:50:13.000000,pause_video,449.156402,,,,449.156402,
2014-09-26 23:50:13.000000,stop_video,449.156402,,,,449.156402,
2014-09-26 23:50:13.000000,seek_video,,,,449.156402,,onCaptionSeek
2014-09-26 23:50:14.000000,play_video,190.53,,,,190.53,
2014-09-26 23:51:04.000000,pause_video,236.500265,,,,236.500265,
2014-09-26 23:51:17.000000,load_video,None,,,,None,
2014-09-27 04:46:16.000000,load_video,None,,,,None,
