video_current_time,pause_time
0,0
129,0
17,320.0
21,7.5
163,0
295,0
297,4.5
174,0
307,0
184,1.5
313,0
187,0
195,0
72,0
81,0
210,324.0
211,678.0
88,0
96,0
344,0
109,0
116,0
