wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-17 01:16:09.000000,load_video,None,,,,None,
2014-11-17 01:16:13.000000,play_video,0,,,,0,
2014-11-17 01:16:15.000000,pause_video,1.744697,,,,1.744697,
2014-11-17 08:36:32.000000,load_video,None,,,,None,
2014-11-17 08:59:32.000000,load_video,None,,,,None,
2014-11-17 08:59:41.000000,play_video,1,,,,1,
2014-11-17 09:00:23.000000,seek_video,,,,63.292934,,onSlideSeek
2014-11-17 09:00:24.000000,play_video,63.292934,,,,63.292934,
2014-11-17 09:02:21.000000,seek_video,,,,183.427499,,onSlideSeek
2014-11-17 09:02:21.000000,play_video,183.427499,,,,183.427499,
2014-11-17 09:02:25.000000,seek_video,,,,195.510321,,onSlideSeek
2014-11-17 09:02:25.000000,play_video,195.510321,,,,195.510321,
2014-11-17 09:02:40.000000,pause_video,224.337061,,,,224.337061,
2014-11-17 09:02:40.000000,stop_video,224.337061,,,,224.337061,
2014-11-17 17:01:09.000000,load_video,None,,,,None,
2014-12-08 08:24:34.000000,load_video,None,,,,None,
2014-12-08 09:26:34.000000,load_video,None,,,,None,
2014-12-08 09:26:37.000000,play_video,224,,,,224,
2014-12-08 09:26:38.000000,pause_video,224.57687,,,,224.57687,
2014-12-08 09:26:38.000000,stop_video,224.57687,,,,224.57687,
2014-12-08 09:26:38.000000,seek_video,,,,224.57687,,onSlideSeek
2014-12-08 09:26:39.000000,play_video,25,,,,25,
2014-12-08 09:26:47.000000,seek_video,,,,36.151388,,onSlideSeek
2014-12-08 09:26:47.000000,play_video,36.151388,,,,36.151388,
2014-12-08 09:26:49.000000,seek_video,,,,62.418981,,onSlideSeek
2014-12-08 09:26:49.000000,play_video,62.418981,,,,62.418981,
2014-12-08 09:26:52.000000,seek_video,,,,53.632066,,onSlideSeek
2014-12-08 09:26:52.000000,play_video,53.632066,,,,53.632066,
2014-12-08 09:27:02.000000,seek_video,,,,77.82831,,onSlideSeek
2014-12-08 09:27:02.000000,play_video,77.82831,,,,77.82831,
2014-12-08 09:27:03.000000,seek_video,,,,84.291696,,onSlideSeek
2014-12-08 09:27:04.000000,play_video,84.291696,,,,84.291696,
2014-12-08 09:27:05.000000,seek_video,,,,97.765028,,onSlideSeek
2014-12-08 09:27:05.000000,play_video,97.765028,,,,97.765028,
2014-12-08 09:27:08.000000,seek_video,,,,113.458397,,onSlideSeek
2014-12-08 09:27:08.000000,play_video,113.458397,,,,113.458397,
2014-12-08 09:27:39.000000,seek_video,,,,175.369325,,onSlideSeek
2014-12-08 09:27:39.000000,play_video,175.369325,,,,175.369325,
2014-12-08 09:27:41.000000,seek_video,,,,152.765145,,onSlideSeek
2014-12-08 09:27:41.000000,play_video,152.765145,,,,152.765145,
2014-12-08 09:27:42.000000,seek_video,,,,140.580467,,onSlideSeek
2014-12-08 09:27:42.000000,play_video,140.580467,,,,140.580467,
