video_current_time,pause_time
0,1.0
899,1.0
772,2.0
262,0.0
650,12.0
523,43.0
397,0
14,0
143,21.0
16,0
1426,18.0
1172,27.0
1173,7.0
793,0.0
797,24.0
671,25.0
544,25.0
161,3.0
802,19.0
859,13.0
420,0
774,40.0
170,39.0
172,8.0
814,48.0
1181,1.0
180,18.0
734,1.0
183,1.0
569,21.0
799,50.0
188,27.0
193,0
836,100.0
965,10.0
198,4.0
711,2.0
971,57.0
844,29.0
909,52.0
464,243.0
470,21.0
347,2.0
478,26.0
800,53.0
1504,22.0
700,76.0
618,27.0
631,39.0
1528,0
891,83.0
682,30.0
126,1.0
