video_current_time,pause_time
0,0
1283,0.0
4,0
1576,85.0
1677,1.0
1294,0.0
18,14.0
1430,0.0
1559,57.0
1438,10.0
752,383.0
34,55.0
1478,137.0
1521,196.0
1320,1.0
1194,1.0
1579,15.0
1460,29.0
1462,6.0
1464,1.0
185,45.0
187,20.0
188,487.0
1469,10.0
965,40.0
454,32.0
1441,119.0
200,1.0
204,0.0
972,24.0
1314,29.0
589,0.0
1617,7.0
1520,3.0
1622,4.0
215,2.0
1648,42.0
731,1715.0
1678,36.0
1636,21.0
1255,28.0
1724,5.0
1725,3.0
1392,23.0
1393,25.0
1660,0
1790,0
