video_current_time,pause_time
0,0
353,56.0
68,68.0
455,87.0
1580,268.0
138,361.0
748,452.0
1005,20.0
1967,0
656,0.0
978,1024.0
627,0.0
277,26.0
86,133.0
612,38.0
981,15.0
