wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-06 21:48:02.000000,load_video,None,,,,None,
2014-10-06 22:07:58.000000,load_video,None,,,,None,
2014-10-06 22:08:04.000000,play_video,0,,,,0,
2014-10-06 22:11:36.000000,pause_video,263.681866,,,,263.681866,
2014-10-06 22:11:44.000000,play_video,263.681866,,,,263.681866,
2014-10-06 22:11:50.000000,seek_video,,,,271.676295,,onSlideSeek
2014-10-06 22:11:51.000000,play_video,271.676295,,,,271.676295,
2014-10-06 22:12:21.000000,seek_video,,,,268.665027,,onSlideSeek
2014-10-06 22:12:22.000000,play_video,268.665027,,,,268.665027,
2014-10-06 22:12:24.000000,seek_video,,,,257.871282,,onSlideSeek
2014-10-06 22:12:24.000000,play_video,257.871282,,,,257.871282,
2014-10-06 22:15:09.000000,pause_video,449.841293,,,,449.841293,
2014-10-06 22:15:09.000000,stop_video,449.841293,,,,449.841293,
2014-10-06 22:15:50.000000,play_video,449.841293,,,,449.841293,
2014-10-17 08:13:48.000000,load_video,None,,,,None,
2014-10-17 08:13:51.000000,play_video,8,,,,8,
2014-10-17 08:13:55.000000,seek_video,,,,12.934746,,onSlideSeek
2014-10-17 08:13:56.000000,play_video,12.934746,,,,12.934746,
2014-10-17 08:14:01.000000,seek_video,,,,6.462479,,onSlideSeek
2014-10-17 08:14:01.000000,play_video,6.462479,,,,6.462479,
2014-10-17 08:14:02.000000,seek_video,,,,21.386985,,onSlideSeek
2014-10-17 08:14:03.000000,play_video,21.386985,,,,21.386985,
2014-10-17 08:14:06.000000,seek_video,,,,24.712906,,onSlideSeek
2014-10-17 08:14:06.000000,play_video,24.712906,,,,24.712906,
2014-10-17 08:14:07.000000,seek_video,,,,37.12217,,onSlideSeek
2014-10-17 08:14:07.000000,play_video,37.12217,,,,37.12217,
2014-10-17 08:14:09.000000,seek_video,,,,49.145878,,onSlideSeek
2014-10-17 08:14:09.000000,play_video,49.145878,,,,49.145878,
2014-10-17 08:17:05.000000,seek_video,,,,285.743619,,onSlideSeek
2014-10-17 08:17:05.000000,play_video,285.743619,,,,285.743619,
2014-10-17 08:17:06.000000,seek_video,,,,306.37793,,onSlideSeek
2014-10-17 08:17:06.000000,play_video,306.37793,,,,306.37793,
2014-10-17 08:17:09.000000,seek_video,,,,324.397715,,onSlideSeek
2014-10-17 08:17:10.000000,play_video,324.397715,,,,324.397715,
2014-10-17 08:17:13.000000,seek_video,,,,341.141345,,onSlideSeek
2014-10-17 08:17:13.000000,play_video,341.141345,,,,341.141345,
2014-10-17 08:17:16.000000,seek_video,,,,355.633188,,onSlideSeek
2014-10-17 08:17:16.000000,play_video,355.633188,,,,355.633188,
2014-10-17 08:17:38.000000,seek_video,,,,395.755704,,onSlideSeek
2014-10-17 08:17:38.000000,play_video,395.755704,,,,395.755704,
2014-10-17 08:17:42.000000,seek_video,,,,410.098069,,onSlideSeek
2014-10-17 08:17:43.000000,play_video,410.098069,,,,410.098069,
2014-10-17 08:17:43.000000,seek_video,,,,408.842835,,onSlideSeek
2014-10-17 08:17:44.000000,play_video,408.842835,,,,408.842835,
2014-12-15 21:00:03.000000,load_video,None,,,,None,
2014-12-15 22:58:48.000000,load_video,None,,,,None,
