video_current_time,pause_time
0,0
3,0
1028,0
518,0
1031,0
8,0
522,0
1197,0
528,0
533,0
1047,0
1050,0
543,0
545,0
35,0
552,0
554,0
566,0
567,0
56,0
571,0
573,0
70,0
1095,46.0
591,0
592,0
81,4.5
82,0
89,0
1117,1609.5
608,0
97,0
610,0
614,0
1130,0
619,0
958,0
638,0
639,0
641,0
131,0
132,0
107,0
149,0
669,0
1187,0
676,0
677,0
678,0
1194,0
685,0
174,1.0
693,0
182,0
185,0
702,0
703,0
193,0
1227,0
714,0
715,0
204,0
214,0
216,0
729,0
223,0
227,0
228,0
744,0
1319,0
750,0
754,0
248,0
255,0
257,0
772,0
1296,0
643,0
1300,190.0
282,0
1309,0
1310,0
289,0
1314,0
291,0
805,1.0
1318,0
807,44.0
1323,0
819,13.0
308,0
309,0
1344,39.0
1346,0
1351,0
328,0
1357,0
870,0
1383,0
361,0
999,0
1256,0
370,0
371,0
383,0
1408,19.0
235,0
388,0
901,0
492,0
402,0
1155,0
409,0
926,0
415,212.0
927,0
956,0
445,0
446,0
452,0
968,0
459,0
462,199.0
463,0
988,0
479,0
484,0
593,0
1001,0
490,0
1004,0
497,0
500,0
1527,0
1528,0
1279,0
