video_current_time,pause_time
0,0
516,0
5,139.0
15,0
18,0
31,0
38,0
41,38.0
48,0
57,0
60,31.0
62,0
586,0
77,0
78,0
80,0
598,0
94,0
616,0
105,33.0
111,0
629,0
630,0
124,0
125,0
128,0
137,0
651,0
141,0
658,0
150,0
672,0
171,0
685,0
176,0
690,0
692,0
190,0
721,0
218,0
734,0
238,0
758,0
247,0
253,0
896,1701.0
774,0
264,0
778,0
788,0
279,0
291,0
810,0
300,33.0
826,0
827,0
829,0
321,0
322,0
853,0
855,0
857,0
347,0
878,0
369,0
371,0
374,0
384,0
388,0
906,0
396,0
402,0
412,0
930,0
931,0
426,0
431,0
443,0
452,0
456,0
458,0
589,0
477,0
478,0
490,0
491,0
505,0
508,0
