video_current_time,pause_time
0,0
646,0
1159,0
904,0
649,0
14,103.0
273,0
403,0
1302,6.0
536,0
1182,0
800,0
547,0
677,0
1065,0
298,0
1287,0
942,0
1072,0
308,0
1054,9.0
1462,10.0
1464,0
564,0
702,0
960,0
577,0
326,0
969,0
842,0
592,0
467,0
782,0
727,0
851,0
1119,0
1043,1.0
1286,0
616,0
745,0
1003,0
1004,5.0
1517,0
880,0
371,0
501,0
1048,0
810,0
